id,command,connections_id
2030,shell,
2031,sh,
2032,enable,
2033,system,
2034,shell,
2035,sh,
2036,sh,
2037,shell,
2038,"/bin/busybox NIGGER",
2039,enable,
2040,system,
2041,shell,
2042,sh,
2043,enable,
2044,system,
2045,shell,
2046,sh,
2047,sh,
2048,shell,
2049,"/bin/busybox NIGGER",
2050,enable,
2051,system,
2052,shell,
2053,sh,
2054,enable,
2055,system,
2056,shell,
2057,sh,
2058,sh,
2059,shell,
2060,"/bin/busybox NIGGER",
2061,enable,
2062,system,
2063,shell,
2064,sh,
2065,enable,
2066,system,
2067,shell,
2068,sh,
2069,sh,
2070,shell,
2071,"/bin/busybox NIGGER",
2072,enable,
2073,system,
2074,shell,
2075,sh,
2076,enable,
2077,system,
2078,shell,
2079,sh,
2080,enable,
2081,system,
2082,shell,
2083,sh,
2084,enable,
2085,system,
2086,shell,
2087,sh,
2088,enable,
2089,system,
2090,shell,
2091,sh,
2092,enable,
2093,system,
2094,shell,
2095,sh,
2096,enable,
2097,system,
2098,shell,
2099,sh,
2100,enable,
2101,system,
2102,shell,
2103,sh,
2104,enable,
2105,system,
2106,shell,
2107,sh,
2108,enable,
2109,system,
2110,shell,
2111,sh,
2112,enable,
2113,system,
2114,shell,
2115,sh,
2116,enable,
2117,system,
2118,shell,
2119,sh,
2120,enable,
2121,system,
2122,shell,
2123,sh,
2124,enable,
2125,system,
2126,shell,
2127,sh,
2128,enable,
2129,system,
2130,shell,
2131,sh,
2132,enable,
2133,system,
2134,shell,
2135,sh,
2136,enable,
2137,system,
2138,shell,
2139,sh,
2140,enable,
2141,system,
2142,shell,
2143,sh,
2144,sh,
2145,shell,
2146,"/bin/busybox NIGGER",
2147,enable,
2148,system,
2149,shell,
2150,sh,
2151,enable,
2152,system,
2153,shell,
2154,sh,
2155,enable,
2156,system,
2157,shell,
2158,sh,
2159,enable,
2160,system,
2161,shell,
2162,sh,
2163,enable,
2164,system,
2165,shell,
2166,sh,
2167,sh,
2168,shell,
2169,"/bin/busybox NIGGER",
2170,enable,
2171,system,
2172,shell,
2173,sh,
2174,enable,
2175,system,
2176,shell,
2177,sh,
2178,enable,
2179,system,
2180,shell,
2181,sh,
2182,enable,
2183,system,
2184,shell,
2185,sh,
2186,sh,
2187,shell,
2188,"/bin/busybox NIGGER",
2189,sh,
2190,shell,
2191,"/bin/busybox NIGGER",
2192,enable,
2193,system,
2194,shell,
2195,sh,
2196,enable,
2197,system,
2198,shell,
2199,sh,
2200,enable,
2201,system,
2202,shell,
2203,sh,
2204,enable,
2205,system,
2206,shell,
2207,sh,
2208,sh,
2209,shell,
2210,"/bin/busybox NIGGER",
2211,sh,
2212,shell,
2213,"/bin/busybox NIGGER",
2214,enable,
2215,system,
2216,shell,
2217,sh,
2218,enable,
2219,system,
2220,shell,
2221,sh,
2222,sh,
2223,shell,
2224,"/bin/busybox NIGGER",
2225,enable,
2226,system,
2227,shell,
2228,sh,
2229,enable,
2230,system,
2231,shell,
2232,sh,
2233,enable,
2234,system,
2235,shell,
2236,sh,
2237,sh,
2238,shell,
2239,"/bin/busybox NIGGER",
2240,enable,
2241,system,
2242,shell,
2243,sh,
2244,enable,
2245,system,
2246,shell,
2247,sh,
2248,enable,
2249,system,
2250,shell,
2251,sh,
2252,enable,
2253,system,
2254,shell,
2255,sh,
2256,sh,
2257,shell,
2258,"/bin/busybox NIGGER",
2259,enable,
2260,system,
2261,shell,
2262,sh,
2263,enable,
2264,system,
2265,shell,
2266,sh,
2267,root,
2268,jvbzd,
2269,admin,
2270,Win1doW$,
2271,enable,
2272,system,
2273,shell,
2274,sh,
2275,enable,
2276,system,
2277,shell,
2278,sh,
2279,enable,
2280,system,
2281,shell,
2282,sh,
2283,enable,
2284,system,
2285,shell,
2286,sh,
2287,sh,
2288,shell,
2289,"/bin/busybox NIGGER",
2290,enable,
2291,system,
2292,shell,
2293,sh,
2294,enable,
2295,system,
2296,shell,
2297,sh,
2298,sh,
2299,shell,
2300,"/bin/busybox NIGGER",
2301,enable,
2302,system,
2303,shell,
2304,sh,
2305,enable,
2306,system,
2307,shell,
2308,sh,
2309,enable,
2310,system,
2311,shell,
2312,sh,
2313,enable,
2314,system,
2315,shell,
2316,sh,
2317,enable,
2318,system,
2319,shell,
2320,sh,
2321,sh,
2322,shell,
2323,"/bin/busybox NIGGER",
2324,root,
2325,ikwb,
2326,root,
2327,123456,
2328,enable,
2329,system,
2330,shell,
2331,sh,
2332,sh,
2333,shell,
2334,"/bin/busybox NIGGER",
2335,"User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0",
2336,"Accept-Encoding: gzip, deflate, br",
2337,"Accept-Language: zh-CN,zh;q=0.8,en-US;q=0.5,en;q=0.3",
2338,"Accept-Charset: GBK,utf-8;q=0.7,*;q=0.3",
2339,fox.version=s:1.0,
2340,enable,
2341,system,
2342,shell,
2343,sh,
2344,enable,
2345,system,
2346,shell,
2347,sh,
2348,sh,
2349,shell,
2350,"/bin/busybox NIGGER",
2351,sh,
2352,shell,
2353,"/bin/busybox NIGGER",
2354,enable,
2355,system,
2356,shell,
2357,sh,
2358,sh,
2359,shell,
2360,"/bin/busybox NIGGER",
2361,enable,
2362,system,
2363,shell,
2364,sh,
2365,enable,
2366,system,
2367,shell,
2368,sh,
2369,enable,
2370,system,
2371,shell,
2372,sh,
2373,enable,
2374,system,
2375,shell,
2376,sh,
2377,enable,
2378,system,
2379,shell,
2380,sh,
2381,enable,
2382,system,
2383,shell,
2384,sh,
2385,enable,
2386,system,
2387,shell,
2388,sh,
2389,enable,
2390,system,
2391,shell,
2392,sh,
2393,enable,
2394,system,
2395,shell,
2396,sh,
2397,sh,
2398,shell,
2399,"/bin/busybox NIGGER",
2400,enable,
2401,system,
2402,shell,
2403,sh,
2404,enable,
2405,system,
2406,shell,
2407,sh,
2408,enable,
2409,system,
2410,shell,
2411,sh,
2412,enable,
2413,system,
2414,shell,
2415,sh,
2416,enable,
2417,system,
2418,shell,
2419,sh,
2420,enable,
2421,system,
2422,shell,
2423,sh,
2424,sh,
2425,shell,
2426,"/bin/busybox NIGGER",
2427,enable,
2428,system,
2429,shell,
2430,sh,
2431,sh,
2432,shell,
2433,"/bin/busybox NIGGER",
2434,enable,
2435,system,
2436,shell,
2437,sh,
2438,enable,
2439,system,
2440,shell,
2441,sh,
2442,enable,
2443,system,
2444,shell,
2445,sh,
2446,enable,
2447,system,
2448,shell,
2449,sh,
2450,enable,
2451,system,
2452,shell,
2453,sh,
2454,sh,
2455,shell,
2456,"/bin/busybox NIGGER",
2457,enable,
2458,system,
2459,shell,
2460,sh,
2461,enable,
2462,system,
2463,shell,
2464,sh,
2465,enable,
2466,system,
2467,shell,
2468,sh,
2469,sh,
2470,shell,
2471,"/bin/busybox NIGGER",
2472,sh,
2473,shell,
2474,"/bin/busybox NIGGER",
2475,enable,
2476,system,
2477,shell,
2478,sh,
2479,enable,
2480,system,
2481,shell,
2482,sh,
2483,sh,
2484,shell,
2485,"/bin/busybox NIGGER",
2486,enable,
2487,system,
2488,shell,
2489,sh,
2490,enable,
2491,system,
2492,shell,
2493,sh,
2494,enable,
2495,system,
2496,shell,
2497,sh,
2498,enable,
2499,system,
2500,shell,
2501,sh,
2502,enable,
2503,system,
2504,shell,
2505,sh,
2506,enable,
2507,system,
2508,shell,
2509,sh,
2510,sh,
2511,shell,
2512,"/bin/busybox NIGGER",
2513,enable,
2514,system,
2515,shell,
2516,sh,
2517,sh,
2518,shell,
2519,"/bin/busybox NIGGER",
2520,enable,
2521,system,
2522,shell,
2523,sh,
2524,enable,
2525,system,
2526,shell,
2527,sh,
2528,enable,
2529,system,
2530,shell,
2531,sh,
2532,sh,
2533,shell,
2534,"/bin/busybox NIGGER",
2535,sh,
2536,shell,
2537,"/bin/busybox NIGGER",
2538,enable,
2539,system,
2540,shell,
2541,sh,
2542,enable,
2543,system,
2544,shell,
2545,sh,
2546,enable,
2547,system,
2548,shell,
2549,sh,
2550,enable,
2551,system,
2552,shell,
2553,sh,
2554,enable,
2555,system,
2556,shell,
2557,sh,
2558,enable,
2559,system,
2560,shell,
2561,sh,
2562,sh,
2563,shell,
2564,enable,
2565,system,
2566,shell,
2567,sh,
2568,enable,
2569,system,
2570,shell,
2571,sh,
2572,enable,
2573,system,
2574,shell,
2575,sh,
2576,sh,
2577,shell,
2578,"/bin/busybox NIGGER",
2579,enable,
2580,system,
2581,shell,
2582,sh,
2583,enable,
2584,system,
2585,shell,
2586,sh,
2587,enable,
2588,system,
2589,shell,
2590,sh,
2591,enable,
2592,system,
2593,shell,
2594,sh,
2595,sh,
2596,shell,
2597,"/bin/busybox NIGGER",
2598,enable,
2599,system,
2600,shell,
2601,sh,
2602,enable,
2603,system,
2604,shell,
2605,sh,
2606,enable,
2607,system,
2608,shell,
2609,sh,
2610,enable,
2611,system,
2612,shell,
2613,sh,
2614,enable,
2615,system,
2616,shell,
2617,sh,
2618,enable,
2619,system,
2620,shell,
2621,sh,
2622,sh,
2623,shell,
2624,"/bin/busybox NIGGER",
2625,sh,
2626,shell,
2627,"/bin/busybox NIGGER",
2628,enable,
2629,system,
2630,shell,
2631,sh,
2632,enable,
2633,system,
2634,shell,
2635,sh,
2636,enable,
2637,system,
2638,shell,
2639,sh,
2640,enable,
2641,system,
2642,shell,
2643,sh,
2644,enable,
2645,system,
2646,shell,
2647,enable,
2648,sh,
2649,system,
2650,shell,
2651,sh,
2652,enable,
2653,system,
2654,shell,
2655,sh,
2656,sh,
2657,shell,
2658,"/bin/busybox NIGGER",
2659,sh,
2660,shell,
2661,"/bin/busybox NIGGER",
2662,666666,
2663,666666,
2664,admin,
2665,1234,
2666,admin,
2667,root,
2668,xc3511,
2669,root,
2670,aquario,
2671,root,
2672,hunt5759,
2673,root,
2674,oelinux1234,
2675,root,
2676,5up,
2677,root,
2678,Zte521,
2679,admin,
2680,1234567890,
2681,root,
2682,admin,
2683,root,
2684,juantech,
2685,root,
2686,7ujMko0vizxv,
2687,888888,
2688,888888,
2689,Admin,
2690,5up,
2691,root,
2692,zlxx.,
2693,admin,
2694,pass,
2695,support,
2696,support,
2697,root,
2698,12345,
2699,admin,
2700,1111,
2701,enable,
2702,system,
2703,shell,
2704,sh,
2705,enable,
2706,system,
2707,shell,
2708,sh,
2709,sh,
2710,shell,
2711,"/bin/busybox NIGGER",
2712,enable,
2713,system,
2714,shell,
2715,sh,
2716,enable,
2717,system,
2718,shell,
2719,sh,
2720,enable,
2721,system,
2722,shell,
2723,sh,
2724,enable,
2725,system,
2726,shell,
2727,sh,
2728,sh,
2729,shell,
2730,"/bin/busybox NIGGER",
2731,enable,
2732,system,
2733,shell,
2734,sh,
2735,sh,
2736,shell,
2737,"/bin/busybox NIGGER",
2738,enable,
2739,system,
2740,shell,
2741,sh,
2742,enable,
2743,system,
2744,shell,
2745,sh,
2746,enable,
2747,system,
2748,shell,
2749,sh,
2750,enable,
2751,enable,
2752,enable,
2753,system,
2754,system,
2755,system,
2756,shell,
2757,shell,
2758,shell,
2759,sh,
2760,sh,
2761,sh,
2762,enable,
2763,system,
2764,shell,
2765,sh,
2766,enable,
2767,system,
2768,shell,
2769,sh,
2770,enable,
2771,system,
2772,shell,
2773,sh,
2774,sh,
2775,shell,
2776,"/bin/busybox NIGGER",
2777,enable,
2778,system,
2779,shell,
2780,sh,
2781,enable,
2782,system,
2783,shell,
2784,sh,
2785,enable,
2786,system,
2787,shell,
2788,sh,
2789,enable,
2790,system,
2791,shell,
2792,sh,
2793,sh,
2794,shell,
2795,"/bin/busybox NIGGER",
2796,enable,
2797,system,
2798,shell,
2799,sh,
2800,sh,
2801,shell,
2802,"/bin/busybox NIGGER",
2803,enable,
2804,system,
2805,shell,
2806,sh,
2807,enable,
2808,system,
2809,shell,
2810,sh,
2811,enable,
2812,system,
2813,shell,
2814,sh,
2815,enable,
2816,system,
2817,shell,
2818,sh,
2819,enable,
2820,system,
2821,shell,
2822,sh,
2823,enable,
2824,system,
2825,shell,
2826,sh,
2827,enable,
2828,system,
2829,shell,
2830,sh,
2831,enable,
2832,system,
2833,shell,
2834,sh,
2835,enable,
2836,system,
2837,shell,
2838,sh,
2839,enable,
2840,system,
2841,shell,
2842,sh,
2843,enable,
2844,system,
2845,shell,
2846,sh,
2847,enable,
2848,system,
2849,shell,
2850,sh,
2851,enable,
2852,system,
2853,shell,
2854,sh,
2855,enable,
2856,system,
2857,shell,
2858,sh,
2859,enable,
2860,system,
2861,shell,
2862,sh,
2863,enable,
2864,system,
2865,shell,
2866,sh,
2867,enable,
2868,system,
2869,shell,
2870,sh,
2871,sh,
2872,shell,
2873,"/bin/busybox NIGGER",
2874,sh,
2875,shell,
2876,"/bin/busybox NIGGER",
2877,sh,
2878,shell,
2879,"/bin/busybox NIGGER",
2880,sh,
2881,shell,
2882,"/bin/busybox NIGGER",
2883,enable,
2884,system,
2885,shell,
2886,sh,
2887,enable,
2888,system,
2889,shell,
2890,sh,
2891,sh,
2892,shell,
2893,"/bin/busybox NIGGER",
2894,enable,
2895,system,
2896,shell,
2897,sh,
2898,enable,
2899,system,
2900,shell,
2901,sh,
2902,sh,
2903,shell,
2904,"/bin/busybox NIGGER",
2905,enable,
2906,system,
2907,shell,
2908,sh,
2909,sh,
2910,shell,
2911,"/bin/busybox NIGGER",
2912,sh,
2913,shell,
2914,"/bin/busybox NIGGER",
2915,enable,
2916,system,
2917,shell,
2918,sh,
2919,sh,
2920,shell,
2921,"/bin/busybox NIGGER",
2922,enable,
2923,system,
2924,shell,
2925,sh,
2926,sh,
2927,shell,
2928,"/bin/busybox NIGGER",
2929,enable,
2930,system,
2931,shell,
2932,sh,
2933,enable,
2934,system,
2935,shell,
2936,sh,
2937,"cat $SHELL",
2938,enable,
2939,system,
2940,shell,
2941,sh,
2942,enable,
2943,system,
2944,shell,
2945,sh,
2946,enable,
2947,system,
2948,shell,
2949,sh,
2950,enable,
2951,system,
2952,shell,
2953,sh,
2954,enable,
2955,system,
2956,shell,
2957,sh,
2958,sh,
2959,shell,
2960,"/bin/busybox NIGGER",
2961,enable,
2962,system,
2963,shell,
2964,sh,
2965,sh,
2966,shell,
2967,"/bin/busybox NIGGER",
2968,enable,
2969,system,
2970,shell,
2971,sh,
2972,sh,
2973,shell,
2974,"/bin/busybox NIGGER",
2975,enable,
2976,system,
2977,shell,
2978,sh,
2979,enable,
2980,system,
2981,shell,
2982,sh,
2983,sh,
2984,shell,
2985,"/bin/busybox NIGGER",
2986,enable,
2987,system,
2988,shell,
2989,sh,
2990,sh,
2991,shell,
2992,"/bin/busybox NIGGER",
2993,enable,
2994,system,
2995,shell,
2996,sh,
2997,enable,
2998,system,
2999,shell,
3000,sh,
3001,enable,
3002,system,
3003,shell,
3004,sh,
3005,enable,
3006,system,
3007,shell,
3008,sh,
3009,enable,
3010,system,
3011,shell,
3012,sh,
3013,enable,
3014,system,
3015,shell,
3016,sh,
3017,enable,
3018,system,
3019,shell,
3020,sh,
3021,enable,
3022,system,
3023,shell,
3024,sh,
3025,enable,
3026,system,
3027,shell,
3028,sh,
3029,enable,
3030,system,
3031,shell,
3032,sh,
3033,enable,
3034,system,
3035,shell,
3036,sh,
3037,sh,
3038,shell,
3039,"/bin/busybox NIGGER",
3040,enable,
3041,system,
3042,shell,
3043,sh,
3044,enable,
3045,system,
3046,shell,
3047,sh,
3048,"Accept: */*",
3049,enable,
3050,system,
3051,shell,
3052,sh,
3053,enable,
3054,system,
3055,shell,
3056,sh,
3057,enable,
3058,system,
3059,shell,
3060,sh,
3061,enable,
3062,system,
3063,shell,
3064,sh,
3065,enable,
3066,system,
3067,shell,
3068,sh,
3069,enable,
3070,system,
3071,shell,
3072,sh,
3073,enable,
3074,system,
3075,shell,
3076,sh,
3077,enable,
3078,system,
3079,shell,
3080,sh,
3081,enable,
3082,system,
3083,shell,
3084,sh,
3085,enable,
3086,system,
3087,shell,
3088,sh,
3089,enable,
3090,system,
3091,shell,
3092,sh,
3093,enable,
3094,system,
3095,shell,
3096,sh,
3097,enable,
3098,system,
3099,shell,
3100,sh,
3101,enable,
3102,system,
3103,shell,
3104,sh,
3105,enable,
3106,system,
3107,shell,
3108,sh,
3109,enable,
3110,system,
3111,shell,
3112,sh,
3113,enable,
3114,system,
3115,shell,
3116,sh,
3117,enable,
3118,system,
3119,shell,
3120,sh,
3121,sh,
3122,shell,
3123,"/bin/busybox NIGGER",
3124,sh,
3125,shell,
3126,"/bin/busybox NIGGER",
3127,enable,
3128,system,
3129,shell,
3130,sh,
3131,enable,
3132,system,
3133,shell,
3134,sh,
3135,sh,
3136,shell,
3137,"/bin/busybox NIGGER",
3138,enable,
3139,system,
3140,shell,
3141,sh,
3142,enable,
3143,system,
3144,shell,
3145,sh,
3146,sh,
3147,shell,
3148,sh,
3149,enable,
3150,system,
3151,shell,
3152,sh,
3153,enable,
3154,system,
3155,shell,
3156,sh,
3157,enable,
3158,system,
3159,shell,
3160,sh,
3161,enable,
3162,system,
3163,shell,
3164,sh,
3165,enable,
3166,system,
3167,shell,
3168,sh,
3169,enable,
3170,system,
3171,shell,
3172,sh,
3173,sh,
3174,shell,
3175,"/bin/busybox NIGGER",
3176,enable,
3177,system,
3178,shell,
3179,sh,
3180,enable,
3181,system,
3182,shell,
3183,sh,
3184,enable,
3185,system,
3186,shell,
3187,sh,
3188,enable,
3189,system,
3190,shell,
3191,sh,
3192,sh,
3193,shell,
3194,"/bin/busybox NIGGER",
3195,enable,
3196,system,
3197,shell,
3198,sh,
3199,enable,
3200,system,
3201,shell,
3202,sh,
3203,enable,
3204,system,
3205,shell,
3206,sh,
3207,enable,
3208,system,
3209,shell,
3210,sh,
3211,enable,
3212,system,
3213,shell,
3214,sh,
3215,enable,
3216,system,
3217,shell,
3218,sh,
3219,enable,
3220,system,
3221,shell,
3222,sh,
3223,enable,
3224,system,
3225,shell,
3226,sh,
3227,enable,
3228,system,
3229,shell,
3230,sh,
3231,enable,
3232,system,
3233,shell,
3234,sh,
3235,enable,
3236,system,
3237,shell,
3238,sh,
3239,enable,
3240,system,
3241,shell,
3242,sh,
3243,enable,
3244,system,
3245,shell,
3246,sh,
3247,enable,
3248,system,
3249,shell,
3250,sh,
3251,enable,
3252,system,
3253,enable,
3254,shell,
3255,system,
3256,sh,
3257,shell,
3258,sh,
3259,enable,
3260,system,
3261,shell,
3262,sh,
3263,enable,
3264,system,
3265,shell,
3266,sh,
3267,enable,
3268,system,
3269,shell,
3270,sh,
3271,enable,
3272,system,
3273,shell,
3274,sh,
3275,enable,
3276,system,
3277,shell,
3278,sh,
3279,enable,
3280,system,
3281,shell,
3282,sh,
3283,enable,
3284,system,
3285,shell,
3286,sh,
3287,enable,
3288,system,
3289,shell,
3290,sh,
3291,enable,
3292,system,
3293,shell,
3294,sh,
3295,enable,
3296,system,
3297,shell,
3298,sh,
3299,sh,
3300,shell,
3301,"/bin/busybox NIGGER",
3302,enable,
3303,system,
3304,shell,
3305,sh,
3306,enable,
3307,system,
3308,shell,
3309,sh,
3310,enable,
3311,system,
3312,shell,
3313,sh,
3314,enable,
3315,system,
3316,shell,
3317,sh,
3318,enable,
3319,system,
3320,shell,
3321,sh,
3322,enable,
3323,system,
3324,shell,
3325,sh,
3326,enable,
3327,system,
3328,shell,
3329,sh,
3330,enable,
3331,system,
3332,shell,
3333,sh,
3334,enable,
3335,system,
3336,shell,
3337,sh,
3338,enable,
3339,system,
3340,shell,
3341,sh,
3342,enable,
3343,system,
3344,shell,
3345,sh,
3346,enable,
3347,system,
3348,shell,
3349,sh,
3350,enable,
3351,system,
3352,shell,
3353,sh,
3354,enable,
3355,system,
3356,shell,
3357,sh,
3358,enable,
3359,system,
3360,shell,
3361,sh,
3362,enable,
3363,system,
3364,shell,
3365,sh,
3366,enable,
3367,system,
3368,shell,
3369,sh,
3370,sh,
3371,shell,
3372,"/bin/busybox NIGGER",
3373,enable,
3374,system,
3375,shell,
3376,sh,
3377,enable,
3378,system,
3379,shell,
3380,sh,
3381,enable,
3382,system,
3383,shell,
3384,sh,
3385,enable,
3386,system,
3387,enable,
3388,shell,
3389,system,
3390,sh,
3391,shell,
3392,sh,
3393,enable,
3394,system,
3395,shell,
3396,sh,
3397,enable,
3398,system,
3399,shell,
